id;fecha;genero;edad;nivel_formacion;carrera_grado;tipo_universidad;pais;provincia;trabajo;rubro;dotacion;origen_capital;dotacion_rh;puesto;tipo_contratacion;jornada;funcion;personas_a_cargo;anios_empresa;anios_puesto;anios_rh;sueldo_bruto;modalidad;beneficios;bono;ajuste;ajuste_porcentaje;idioma_exigencia;idioma_situaciones;recomendacion;busqueda;comunidad;comunidades;consejo_empleados;diversidad_sexual;discapacidad;diversidad_management;contrata_senior;contrata_discapacidad;sufrio_acoso;machismo;procesos_erp;tienen_pa;herramientas_analisis;prioridad_pa;usa_genai;genai_casos;capacitacion_pa;registro_fiscal;anios_freelance;motivo;lugar_trabajo;exporta;medio_pago_exterior;cuotas;colaboracion_freelance;servicio_busqueda;busqueda_it;entrevista_ingles;riesgo;ingresos_fijo_variable;coeficiente;base_coeficiente;garantia;busqueda_tiempo;busqueda_barrera;requisitos_raros;servicio_principal;modalidad_servicios;negociacion;valor_hora
232;2023-10-21T10:05:27Z;Mujer cis;36 - 40;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios de salud;51 - 100;Multinacional;;Responsable;Indeterminado;Full time;Payroll / Liquidación de sueldos;0;3;3;;820000;Remoto 100%;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Abono de celular, Asistencia Psicológica, Abono de internet, Comedor / Almuerzos, Guadería, Gimnasio, Home office, Idiomas, Seguro de vida (adicionales a los de ley);Variable en función de los resultados de compañía;3 o más ajustes;;Si;Reuniones, Emails;5;No,  pero escucho ofertas;No;NA;Que sepa que se necesita pasión, que es un área mal paga y a veces una profesión ingrata.;No;No tengo ninguna discapacidad;0.7;No;No;Si;No es un entorno machista;Búsquedas/Applicant Tracking System, Nómina, Sueldos, Gestión del Desempeño, Capacitación;No;Excel;No sé;Las usé sólo una vez;Presentación;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
233;2023-10-21T11:27:15Z;Mujer cis;26 - 30;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Industria metalúrgica, metalmecánica;101 - 250;Nacional;;Analista;Indeterminado;Full time;Generalista;0;1;1;;402852;Presencial 100%;Comedor / Almuerzos;Un sueldo;3 o más ajustes;;No;NA;3;No,  pero escucho ofertas;No;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
234;2023-10-21T11:47:21Z;Mujer cis;26 - 30;Universitario completo;Psicología;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de información;251 - 500;Multinacional;;HRBP;Plazo Fijo;Full time;Ser el nexo con empleados, entablar relaciones, acompañarlos en lo que necesiten;0;0;0;;430000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Horarios flexibles, Abono de celular, Frutas y snacks, Idiomas;No recibo bono;No tuve ajustes;;No;NA;4;No estoy buscando cambiar;No;NA;NA;No;No tengo ninguna discapacidad;0.4;Si;No se;No;No es un entorno machista;Búsquedas/Applicant Tracking System, Nómina;No;NA;No sé;Las uso ocasionalmente (alguna vez en los últimos 3 meses);Para pensar nuevas preguntas para encuesta de clima, para tener distintas opciones para actividades, entre otras;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
235;2023-10-21T15:57:58Z;Hombre cis;31 - 35;Universitario en curso;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Neuquén;Relación de Dependencia;Servicios de salud;501 - 1.000;Nacional;;Responsable;Indeterminado;Full time;Generalista;0;1;1;;480000;Presencial 100%;Horarios flexibles;Menos de un sueldo;No tuve ajustes;;No;NA;4;No,  pero escucho ofertas;No;NA;Corre si estas a tiempo.;No;No tengo ninguna discapacidad;0.4;Si;No;No;Si pero no es tanto;Nómina, Sueldos;No;Reportes Nativos del Sistema de Gestión, Excel;Se mantuvo estable;No las usé nunca;NA;Excel;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
236;2023-10-21T16:11:54Z;Mujer cis;26 - 30;Universitario en curso;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Chaco;Relación de Dependencia;Alimentación, bebidas;101 - 250;Nacional;;Analista;Plazo Fijo;Full time;Reclutamiento y selección;0;0;0;;214000;Presencial 100%;Frutas y snacks;No recibo bono;No tuve ajustes;;No;Capacitación, Documentación;3;No,  pero escucho ofertas;Si;Coworking;Dar más importancia a la inteligencia emocional para saber manejar las emociones.;No;No tengo ninguna discapacidad;0.1;No;No;Si;Si, es muy machista;Nómina, Capacitación;No;Excel;No sé;No las usé nunca;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
237;2023-10-21T16:46:32Z;Mujer cis;31 - 35;Universitario en curso;Administración de Empresas;Universidad Pública;Argentina;Salta;Relación de Dependencia;Servicios de consultoría;251 - 500;Nacional;;Analista;Indeterminado;Full time;Generalista;0;0;0;;315000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Horarios flexibles, Frutas y snacks, Gimnasio, Home office, Idiomas;Variable en función de los resultados de compañía;3 o más ajustes;;No;Documentación;5;No,  pero escucho ofertas;Si;Mujeres de RRHH;Que se mantengan actualizados porque hay mucho por descubrir y mejorar en RRHH. Que RRHH no es solamente dar altas, legajos o hacer selección de personal, es mucho más amplio, dinámico y emocionante.;No;No tengo ninguna discapacidad;0.5;No se;Si;Si;No es un entorno machista;Búsquedas/Applicant Tracking System, Nómina, Sueldos, Compensación y Beneficios;Si;NA;Ha crecido;Las usé sólo una vez;Para descripción de puestos.;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
238;2023-10-21T23:43:01Z;Hombre cis;31 - 35;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;San Luis;Relación de Dependencia;Servicios profesionales;10.001 o más;Multinacional;;Gerente;Indeterminado;Full time;Transformación de RH;0;0;0;;2500000;Remoto 100%;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Abono de celular, Asistencia Psicológica, Abono de internet, Comedor / Almuerzos, Equipamiento ergonómico de teletrabajo, Gimnasio, Home office, Idiomas, Asesoramiento Financiero, Posgrados, Coaching, Seguro de vida (adicionales a los de ley), Reintegros en capacitación, Tarjeta Prepaga;Variable en función de los resultados de compañía;3 o más ajustes;;Si;Reuniones, Emails, Reportes, Capacitación, Entrevistas, Documentación;5;No estoy buscando cambiar;No;NA;Formación adicional en tendencias de RH.;Si;No tengo ninguna discapacidad;0.5;Si;No se;No;No es un entorno machista;Búsquedas/Applicant Tracking System, Nómina, Sueldos, Gestión del Desempeño, Capacitación, Compensación y Beneficios;Si;Plataforma de BI (por ej., Power BI, Qlik, etc.), Excel;Ha crecido;Las uso frecuentemente (varias veces al mes);NA;Excel, Visualización de Datos (PowerBI, Tableau, Qlik, Data Studio, etc.), People Analytics, Inteligencia Artificial;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
239;2023-10-22T09:52:26Z;Hombre cis;36 - 40;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Misiones;Relación de Dependencia;Otros;251 - 500;Nacional;;Responsable;Indeterminado;Full time;Generalista;0;2;2;;490000;Presencial 100%;Horarios flexibles, desayuno los viernes;Variable en función de los resultados de compañía;3 o más ajustes;;No;NA;1;No,  pero escucho ofertas;Si;Asociación Misionera de RR.HH.;Que estudie excel;Prefiero no responder;NA;0.5;Si;No se;No;NA;No tenemos sistema de gestión;No;Excel;Ha crecido;No las usé nunca;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
240;2023-10-22T10:02:50Z;Mujer cis;26 - 30;Universitario en curso;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Otros;51 - 100;Nacional;;Gerente;Monotributista;Full time;Administración de personal;0;5;3;;500;Presencial 100%;No tengo beneficios adicionales, Horarios flexibles, Frutas y snacks, Préstamos;No recibo bono;2 ajustes;;No;NA;4;No,  pero escucho ofertas;No;NA;NA;No;No tengo ninguna discapacidad;0.5;No;No;No;No es un entorno machista;NA;No;Excel;Se mantuvo estable;Las uso frecuentemente (varias veces al mes);NA;People Analytics;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
241;2023-10-22T11:19:24Z;Hombre cis;36 - 40;Maestría o superior abandonada;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de información;51 - 100;Multinacional;;Gerente;Indeterminado;Full time;Generalista;4;2;2;;2400000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Tarjeta de descuento, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Abono de internet, Comedor / Almuerzos, Frutas y snacks, Gimnasio, Home office, Idiomas, Seguro de vida (adicionales a los de ley), Reintegro en electricidad;Tres sueldos o más;3 o más ajustes;;No;Capacitación, Documentación;5;No,  pero escucho ofertas;No;NA;Mantenerse actualizado, estudiar inglés, aprender de people analytics, del negocio y numeros;Si;No tengo ninguna discapacidad;0.5;Si;No;Si;No es un entorno machista;Búsquedas/Applicant Tracking System, Nómina, Sueldos, Gestión del Desempeño, Capacitación;Si;Reportes Nativos del Sistema de Gestión, Plataforma de BI (por ej., Power BI, Qlik, etc.), Excel;Ha crecido;Las usé sólo una vez;Consultas generales, resolver consultas para people analytics (formulas, PowerBI);Visualización de Datos (PowerBI, Tableau, Qlik, Data Studio, etc.), Base de Datos (SQL);NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
242;2023-10-22T12:04:10Z;Hombre cis;46 - 50;Terciario abandonado;Contador Público;Universidad Privada;México;NA;Relación de Dependencia;Comercio;5.001 - 10.000;Nacional;;Gerente;Indeterminado;Full time;Todo lo anterior;22;28;5;;100000;Presencial 100%;Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Posgrados, Coaching, Seguro de vida (adicionales a los de ley);No recibo bono;1 solo;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
243;2023-10-22T14:19:02Z;Hombre cis;31 - 35;Universitario en curso;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Buenos Aires;Relación de Dependencia;Servicios profesionales;1 - 50;Nacional;;Analista;Monotributista;Full time;Generalista;0;0;0;;300000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Asistencia Psicológica, Comedor / Almuerzos, Equipamiento ergonómico de teletrabajo, Frutas y snacks, Home office, Idiomas, Asesoramiento Financiero, Coaching, Sorteos, regalos, políticas de bienestar (días libres), 10 días de estudio;No recibo bono;3 o más ajustes;;No;Screening de perfiles;5;No,  pero escucho ofertas;No;NA;Que no se necesitan mil años de experiencia, siempre hay oportunidades para quienes recién inician, que se animen a ir por lo que les gusta;No;No tengo ninguna discapacidad;0.2;Si;No;No;Si pero no es tanto;Búsquedas/Applicant Tracking System, Nómina, Gestión del Desempeño, Capacitación, Asana para gestión de proyectos, IA para diseños de procesos y flujos;Si;Reportes Nativos del Sistema de Gestión, Excel, Asana;Ha crecido;Las uso frecuentemente (varias veces al mes);Optimización de procesos, descripción de puestos, búsquedas laborales atractivas, redacción de informes, proyectos de consultoría, etc;Asana, Factorial HR;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
244;2023-10-22T17:10:15Z;Hombre cis;26 - 30;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios profesionales;251 - 500;Multinacional;;Analista;Indeterminado;Part time;HRIS / Administración de sistemas de RH;0;3;1;;740000;Remoto 100%;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Abono de celular, Abono de internet, Comedor / Almuerzos, Equipamiento ergonómico de teletrabajo, Gimnasio, Home office, Idiomas, Asesoramiento Financiero, Seguro de vida (adicionales a los de ley);Un sueldo;3 o más ajustes;;Si;Reuniones, Emails, Reportes, Capacitación, Documentación;5;No estoy buscando cambiar;No;NA;Que busque explorar y aprender lo más rápido posible;No;No tengo ninguna discapacidad;0.6;NA;No se;No;No es un entorno machista;Búsquedas/Applicant Tracking System, Nómina, Sueldos, Gestión del Desempeño, Capacitación, Compensación y Beneficios;No;Plataforma de BI (por ej., Power BI, Qlik, etc.), Excel;No sé;Las uso ocasionalmente (alguna vez en los últimos 3 meses);"Para formulas de excel
Para código de app scripts en google sheets y automatizar tareas";NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
245;2023-10-22T17:43:00Z;Mujer cis;36 - 40;Diplomado de posgrado en curso;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Salta;Relación de Dependencia;Minería;101 - 250;Nacional;;Responsable;Indeterminado;Full time;Generalista;0;0;0;;280;Presencial 100%;Medicina prepaga / Plan de salud, Horarios flexibles;No recibo bono;1 solo;;No;NA;5;No,  pero escucho ofertas;Si;"Grupos de RRHH de mi provincia; ONGs";El área es inmensa y sumamente desafiante dependiendo la industria.;No;No tengo ninguna discapacidad;0.1;Si;Si;Si;No es un entorno machista;Sueldos;No;Excel;No sé;Las uso frecuentemente (varias veces al mes);Para elaborar notas, redactar mails, definir perfiles, armar publicaciones para RRSS;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
246;2023-10-22T17:47:04Z;Mujer cis;26 - 30;Universitario completo;Psicología;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Freelance;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Monotributista;1;;Casa;No;No exporto servicios;No;Si;Si;No;No;Depende el cliente;Variables;;Remuneración mensual del ingresante;3 meses;15;Remuneración ofrecida por el cliente, Modalidad de trabajo presencial, Demora en la contratación por parte del cliente;NA;NA;NA;NA;
247;2023-10-22T18:47:15Z;Mujer cis;31 - 35;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Neuquén;Relación de Dependencia;Tecnologías de información;1 - 50;Multinacional;;Responsable;Contractor (para otros países);Full time;Generalista;1;1;0;;2000000;Remoto 100%;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Guadería, Home office;No recibo bono;No tuve ajustes;;Si;Capacitación, Entrevistas;5;Sí, activamente;No;NA;Ganar experiencia en voluntariados. No dejar de estudiar y meterle con todo al inglés;Si;Mental;0.9;No;Si;Si;No es un entorno machista;Búsquedas/Applicant Tracking System, Nómina, Sueldos, Capacitación;No;NA;No sé;Las uso frecuentemente (varias veces al mes);Para Todo! Hace mejor mi performace;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
248;2023-10-22T18:56:40Z;Mujer cis;36 - 40;Terciario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;San Juan;Relación de Dependencia;Servicios de salud;101 - 250;Nacional;;Responsable;Indeterminado;Full time;Relaciones laborales;2;1;4;;380000;Presencial 100%;No tengo beneficios adicionales;No recibo bono;2 ajustes;;No;Nunca;2;Sí, activamente;No;Ninguna;NA;No;No tengo ninguna discapacidad;0.7;Si;Si;No;No es un entorno machista;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
249;2023-10-22T21:50:11Z;Prefiero no responder;31 - 35;Terciario en curso;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Buenos Aires;Relación de Dependencia;Construcción;101 - 250;Nacional;;Administrativo;Indeterminado;Full time;Payroll / Liquidación de sueldos;0;1;1;;180000;Presencial 100%;No tengo beneficios adicionales;No recibo bono;2 ajustes;;No;NA;1;Sí, activamente;No;NA;NA;No;No tengo ninguna discapacidad;0.1;No;No;No;Si pero no es tanto;Sueldos;No;NA;No sé;No las usé nunca;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
250;2023-10-22T22:14:50Z;Mujer cis;31 - 35;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de información;51 - 100;Nacional;;Responsable;Indeterminado;Full time;Payroll / Liquidación de sueldos;0;2;0;;508000;Remoto 100%;Medicina prepaga / Plan de salud, Horarios flexibles, Abono de internet, Home office;No recibo bono;3 o más ajustes;;No;NA;4;No,  pero escucho ofertas;No;NA;Estudien ingles, hagan cursos fuera de la carrera (si es que la tienen). Con la practica se aprende todo. Aprendan tecnologías.;No;No tengo ninguna discapacidad;0.2;No;No;No;Si pero no es tanto;Búsquedas/Applicant Tracking System, Nómina, Gestión del Desempeño, Compensación y Beneficios;No;Reportes Nativos del Sistema de Gestión, Excel;Ha crecido;Las usé sólo una vez;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
251;2023-10-23T08:48:54Z;Hombre cis;31 - 35;Universitario en curso;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios de consultoría;10.001 o más;Multinacional;;Analista;Indeterminado;Full time;Payroll / Liquidación de sueldos;0;0;0;;338600;Híbrido/Mixto;Medicina prepaga / Plan de salud, Horarios flexibles, Licencias extendidas, Abono de internet, Comedor / Almuerzos, Frutas y snacks, Guadería, Gimnasio, Home office, Idiomas, Seguro de vida (adicionales a los de ley), Reintegro en electricidad, Spotify / Netflix / Servicios de Streaming, Masajes;Variable en función de los resultados de compañía;3 o más ajustes;;Si;Reuniones, Emails, Reportes, Capacitación, Entrevistas;4;No,  pero escucho ofertas;No;NA;Que siempre esté formándose, y aprendiendo. Que no baje los brazos a encontrar su primer experiencia;Si;No tengo ninguna discapacidad;0.4;Si;Si;Si;No es un entorno machista;Sueldos, Gestión del Desempeño, Capacitación;Si;Plataforma de BI (por ej., Power BI, Qlik, etc.), Excel;Ha crecido;Las uso ocasionalmente (alguna vez en los últimos 3 meses);Armar reportes;Excel, Visualización de Datos (PowerBI, Tableau, Qlik, Data Studio, etc.), Inteligencia Artificial;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
252;2023-10-23T10:04:42Z;Mujer cis;26 - 30;Maestría o superior en curso;Psicología;Universidad Pública;Argentina;Tucumán;Relación de Dependencia;Tecnologías de información;101 - 250;Multinacional;;Analista;Contractor (para otros países);Full time;Reclutamiento y selección;0;1;1;;1200000;Remoto 100%;Horarios flexibles, Vacaciones extendidas, Home office, Idiomas;Menos de un sueldo;No tuve ajustes;;Si;Reuniones, Emails, Reportes, Capacitación, Entrevistas, Documentación;5;No,  pero escucho ofertas;Si;NA;NA;No;No tengo ninguna discapacidad;0.7;Si;No se;No;No es un entorno machista;Búsquedas/Applicant Tracking System;No;Excel;No sé;Las uso frecuentemente (varias veces al mes);Email, reportes, job description, power points (diapositivas), frases para ciertas situaciones;People Analytics;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
253;2023-10-23T10:25:20Z;Mujer cis;26 - 30;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Buenos Aires;Relación de Dependencia;Construcción;501 - 1.000;Multinacional;;Analista;Indeterminado;Full time;Capacitación y desarrollo;0;2;2;;623000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Comedor / Almuerzos, Frutas y snacks, Gimnasio, Home office;No recibo bono;3 o más ajustes;;Si;Reuniones, Entrevistas;4;No,  pero escucho ofertas;No;NA;Que es una gran carrera, con una amplia salida laboral;No;No tengo ninguna discapacidad;0.1;No;No;No;Si pero no es tanto;Búsquedas/Applicant Tracking System, Capacitación;No;Plataforma de BI (por ej., Power BI, Qlik, etc.);No sé;No las usé nunca;NA;Excel, Visualización de Datos (PowerBI, Tableau, Qlik, Data Studio, etc.);NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
254;2023-10-23T11:04:08Z;Mujer cis;31 - 35;Universitario completo;Contador Público;Universidad Pública;Argentina;Santa Fe;Relación de Dependencia;Transporte (incluyendo aviación civil, ferrocarriles por carretera);2.501 - 5.000;Nacional;;Analista;Indeterminado;Full time;Payroll / Liquidación de sueldos;0;1;1;;460000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Horarios flexibles, Charter / Servicio de transporte, Frutas y snacks, Home office;No recibo bono;3 o más ajustes;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
255;2023-10-23T11:42:16Z;Mujer cis;36 - 40;Universitario completo;Psicología;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Otros;1 - 50;Nacional;;Gerente;Indeterminado;Full time;Generalista;0;0;0;;973000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Horarios flexibles, Abono de celular, Gimnasio;No recibo bono;2 ajustes;;No;Reuniones, Emails, Entrevistas;1;Sí, activamente;No;NA;Que se mantenga actualizado y se capacite;Prefiero no responder;No tengo ninguna discapacidad;0.7;No;No;No;Si pero no es tanto;Búsquedas/Applicant Tracking System, Nómina, Sueldos, Compensación y Beneficios;No;NA;Ha crecido;Las uso frecuentemente (varias veces al mes);Para consultar y pimponear y pensar estrategias;People Analytics;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
256;2023-10-23T11:55:01Z;Mujer cis;18 - 25;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de información;101 - 250;Multinacional;;Analista;Contractor (para otros países);Full time;Reclutamiento y selección;0;0;0;;1500000;Híbrido/Mixto;Horarios flexibles, Frutas y snacks, Home office, Idiomas;No recibo bono;No tuve ajustes;;Si;Reuniones, Emails, Reportes, Capacitación, Documentación;5;No estoy buscando cambiar;No;NA;NA;No;No tengo ninguna discapacidad;0.3;No;No;No;No es un entorno machista;Búsquedas/Applicant Tracking System, Nómina, Sueldos;No;Reportes Nativos del Sistema de Gestión, Excel;Se mantuvo estable;Las uso ocasionalmente (alguna vez en los últimos 3 meses);para buscar empresas en donde estén utilizando ciertas tecnologías especificas;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
257;2023-10-23T12:32:42Z;Mujer cis;41 - 45;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Uruguay;NA;Relación de Dependencia;Tecnologías de información;251 - 500;Multinacional;;HRBP;Contractor (para otros países);Full time;Generalista;0;12;1;;1400000;Remoto 100%;Horarios flexibles, Home office, Reintegros en capacitación;No recibo bono;No tuve ajustes;;Si;Reuniones, Emails, Reportes, Capacitación, Entrevistas, Documentación;5;No estoy buscando cambiar;Si;NA;NA;No;No tengo ninguna discapacidad;0.3;Si;No se;No;No es un entorno machista;Búsquedas/Applicant Tracking System, Nómina, Sueldos, Capacitación;No;Reportes Nativos del Sistema de Gestión, Plataforma de BI (por ej., Power BI, Qlik, etc.), Excel;Se mantuvo estable;Las uso frecuentemente (varias veces al mes);Armado descripciones de puesto, investigación para armado de procesos, herramientas y comunicaciones;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
258;2023-10-23T13:31:56Z;Mujer cis;51 - 55;Universitario completo;Administración de Empresas;Universidad Privada;Argentina;Buenos Aires;Relación de Dependencia;Otros;1 - 50;Nacional;;Jefe;Indeterminado;Full time;Generalista;0;2;2;;650000;Híbrido/Mixto;Medicina prepaga / Plan de salud, Tarjeta de descuento, Vacaciones extendidas, Home office;No recibo bono;3 o más ajustes;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
259;2023-10-23T15:41:19Z;Hombre cis;26 - 30;Universitario completo;ciencia política;Universidad Privada;Argentina;Entre Ríos;Relación de Dependencia;Servicios de consultoría;10.001 o más;Multinacional;;Analista;Indeterminado;Full time;Reclutamiento y selección;0;1;1;;600000;Remoto 100%;Medicina prepaga / Plan de salud, Tarjeta de descuento, Vacaciones extendidas, Abono de internet, Equipamiento ergonómico de teletrabajo, Gimnasio, Home office, Seguro de vida (adicionales a los de ley), Spotify / Netflix / Servicios de Streaming, pedidos ya;Un sueldo;3 o más ajustes;;No;NA;4;No,  pero escucho ofertas;Si;simulación entrevistas;NA;No;No tengo ninguna discapacidad;0.7;Si;Si;No;No es un entorno machista;Búsquedas/Applicant Tracking System, Nómina, Sueldos, Gestión del Desempeño, Capacitación, Compensación y Beneficios;No sé;Plataforma de BI (por ej., Power BI, Qlik, etc.);Ha crecido;Las uso frecuentemente (varias veces al mes);NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;
260;2023-10-23T18:55:34Z;Mujer cis;18 - 25;Diplomado de posgrado en curso;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Córdoba;Freelance;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Contractor;1;;Casa;Si;Payoneer;No;Si;No;NA;NA;NA;NA;;NA;NA;NA;NA;NA;People analytics;Mix;Si;
